ID,Father,Mother
Am20,YG,Am
Am22,WH,Am
Bb18*,SN,Bb
Bb19*,SN,Bb
Bk19,SN,Bk
Br20,NP,Br
Br21,YG,Br
Br22,WH,Br
Bs20,SN,Bs
Bs21,TY,Bs
Bs22,BrS,Bs
Dk18,YW,Dk
Hk20,YW,Hk
Hk22,BrS,Hk
Km22,WH,Km
Ma18,TY,Ma
Mm22,YG,Mm
Mr21,YG,Mr
Mt22,TmS,Mt
Nm20,NP,Nm
Nm22,NP,Nm
Pe19,SN,Pe
Qb21,NP,Qb
Qb22,WH,Qb
Qp21,NP,Qp
Qp22,TY,Qp
Rs20,YW,Rs
Rs21,NP,Rs
Rw20,NP,Rw
Sf21,YG,Sf
Sf22,BrS,Sf
Tg21,YG,Tg
Tr19*,NP,Tr
Vg21,NP,Vg
