ID,Father,Mother
5,U1,A
13,U1,C
6,U2,B
4,U1,H
8,U1,H
18,U1,H
23,U2,I
16,U1,N
15,U2,T
21,U2,U
22,U2,U
28,HC,M
29,HC,M
27,MH,N
31,MH,N
32,MH,N
30,MH,T
33,MH,T
34,MH,T
39,MH,T
38,HC,U
40,MH,U
36,HC,H
37,HC,H
