ID,Father,Mother
WM4,WM1,WF2
WM5,WM1,WF2
WM6,WM1,WF1
WWM9,NM1,SWF2
EM1,EM3,EF1
EF2,EM3,EF1
EF3,EM3,EF1
EM4,EM3,EF1
EM5,EM3,EF1
EM6,EM3,EF1
EF4,EM3,EF1
EM7,EM3,EF1
EM8,EM3,EF1
EM9,EM3,EF1
NF2,NM1,NF1
NF3,NM1,NF1
NM2,NM1,NF1
"M,3",WM1,NF1
SM3,SM2,SF1
SM4,SM1,SF1
SF2,SM2,SF1
SM6,SM2,SF1
SF5,SM2,SF1
SWF3,SWM1,SWF1
SWF4,UNK,SWF1
SW7,SWM1,SWF1
WaF1,WaM2,WaF2
WaF4,WaM2,WaF2
WaM1,WaM2,WaF2
