FatherId,MotherId,Children
30587,30796,30641;30538;30651
30587,32352,
30584,30330,30666
30584,31282,30589;30554;30671;30562
30583,29926,30660;30597;30644
30580,32031,30525;30621;30639
30580,243,
30579,28037,
30579,32707,
30577,29263,30675
30576,31426,30677;30596;30646;30604
30576,31008,30640;30629;30648;30623
30576,31438,
30576,32352,
30575,32406,30568;30668;30518;30665
30571,31589,30574;30613;30564;30519
30568,28414,30593;30594;30615;30653;30652
30568,29211,30663;30570;30569
30568,30333,30624;30610;30582;30579;30636
30564,29965,30520;30631;30566;30565;30605;30528
30564,31289,30676;30521;30630;30567
30564,30637,
30561,30424,
30557,28169,
30557,31751,30558;30559;30560
30556,0,30527
30555,32612,30661;30616;30535;30603;30607
30555,31008,30657
30553,28459,30588;30622
30553,29211,30667
30553,32031,30647;30544
30552,0,30583
30552,0,30606
30552,0,30608
30552,0,30626
30552,0,30627
30552,0,30649
30545,30368,30655
30545,30546,30547
30542,31755,30555
30542,32670,30632;30563
30542,32507,30656;30633;30576
30541,31553,30557;30612
30541,30644,
30538,33151,30539;30664;30620
30535,30987,30537;30536
30532,32307,30587;30670
30532,71,30618
30530,30784,30625;30549;30637
30527,32682,30575;30609;30658;30517
30525,32628,30595;30526;30674;30634;30550
30524,31068,30654
30524,32670,30553
30517,31274,30628
30512,28453,30586;30645;30614;30514;30515;30551;30513;30545;30516
30500,29212,30504;30511;30494;30484;30501
30499,0,30473
30499,0,30474
30499,0,30491
30499,0,30508
30498,242,30502
30494,31736,
30494,31407,30495;30497;30496
30492,27684,30493;30498;30471
30492,30996,
30491,29948,30505;30476
30491,31442,30480;30500
30490,32355,30489;30478;30481
30489,28356,30507;30503
30486,28407,30490
30486,29900,
30481,27740,30482
30481,28412,
30480,29212,
30478,30509,30472;30479;28149;30485;30487
30478,28356,
30476,28356,30477;30483
30476,29967,30488;30510
30475,0,30492
30474,31454,
30474,31442,
30473,31306,30509
30467,28792,30459
30256,65,30232;30162;30189
30254,30888,30006;30411
30251,237,30252
30248,31116,30286;30150;30410
30248,32680,30200;30156;30260;30214
30248,31090,30249;30264;30250
30243,29279,
30243,32099,30300;30086;30270;30341;30245;30247;30246
30243,30668,30407;30311;30345;30244
30242,32386,30358;30115
30240,32006,
30239,234,30072
30236,32377,
30235,29946,30043
30232,30451,30234;30233;30405;30331;30094;30171;30049;30172;30188
30228,29243,30231;30229
30228,32604,30230
30227,29946,30334;30038
30227,31320,30013
30227,30673,30178;30404
30224,29254,
30222,32559,30223
30219,27703,30314
30219,30656,30368;30179;30371;30221;30315;30220;30202
30218,27646,30285;30227;30457
30215,32395,30217;30216;30063;30236;30363;30225
30215,30395,30284
30214,32174,
30212,32105,30375;30292
30208,29283,30374;30083;30412;30322;30272
30208,30301,30253;30442
30204,28069,30359;30340
30204,32599,30385;30205
30204,30315,30255;30469;30206
30201,32055,
30200,32174,
30197,27714,
30197,30903,30333;30455;30395;30243;30258
30197,32624,30406;30454;30228
30197,30421,30301;30433
30197,31097,
30196,32170,30073;30386;30112;30017;30122
30196,49590,30328;30321
30196,31437,
30195,69,30440
30194,29157,30326;30157
30194,67,30026;30415;30215
30194,32545,
30194,1,
30193,29254,
30193,31357,
30193,31740,
30192,32375,30133;30078;30130;30128;30170;30364
30192,32155,30196;30153;30274
30192,30268,30194;30421;30377
30191,31272,30180;30108;30277
30190,28170,30467
30189,30389,30354;30211;30394;30070
30187,30377,30434;30034;30396;30137
30184,30404,
30182,29882,30330;30126;30050;30110;30425
30180,30413,30266;30417;30181;30279
30180,32173,
30178,27703,30402;30349
30178,32105,30426
30175,32164,30176;30177
30174,28468,
30171,29243,
30171,32585,
30170,28023,
30170,32564,30005;30399
30170,32590,
30170,30262,30208
30169,32313,30085;30432;30403;30069
30167,27662,
30165,31080,30096;30166;30143;30226;30429
30162,30999,30163;30164
30162,30389,
30161,32155,30145
30157,29239,30160;30016;30158;30159
30155,32715,30290;30304
30153,28400,30175
30153,30355,30222;30142;30446;30141;30154;30327;30323
30152,33187,30337;30431;30054
30152,31335,30219
30150,29973,30449;30198;30151;30380;30036;30382;30409
30145,32416,30146;30147;30148;30183;30149;30241;30088;30468
30145,31555,30367
30139,31002,
30139,32002,
30137,29279,30041;30010;30107
30137,29963,
30135,30988,30169;30139;30136
30134,29236,30144;30079;30045
30133,31304,30370;30087;30389;30008
30133,31564,30453;30165;30346;30462
30133,30262,30338
30130,31437,30251;30282;30237;30413;30140
30130,32050,
30130,31891,30131
30129,32735,30316;30116;30353;30342;30065;30441;30120;30091
30128,31306,
30126,27650,
30122,30468,30009;30209;30123
30121,30645,30329
30120,31081,30254;30111
30117,32664,30014;30084;30248;30293;30458;30212
30116,0,30195
30116,0,30239
30116,0,30317
30115,31429,30283;30427
30112,27706,30114;30418;30113;30445;30460;30210;30348;30306
30112,30301,30308
30111,33158,
30110,31418,30059;30025;30391;30294
30110,31293,
30108,32088,30119;30356;30109;30398;30263
30107,30308,
30107,30319,
30107,0,30447
30106,31438,30057
30105,0,30019
30105,0,30024
30105,0,30037
30105,0,30061
30105,0,30102
30105,0,30309
30105,0,30366
30103,28170,30357
30103,236,
30102,29988,30093;30064
30099,29161,30101;30100;30420;30450;30291
30097,31300,30075;30307;30204
30095,0,30018
30095,0,30161
30095,0,30192
30095,0,30305
30095,0,30325
30095,0,30369
30095,0,30466
30093,28796,30464;30365
30091,30608,30135;30193;30343;30004;30383
30088,28485,30362
30088,66,30419;30299;30089;30090
30088,31064,30400;30376
30087,30433,
30084,32335,30378;30379;30020;30288
30084,31608,30099;30289
30081,28190,30098;30185;30276
30081,30888,30082;30186;30360
30079,28378,30319;30080;30435
30079,31303,30121
30077,0,30029
30077,0,30053
30077,0,30056
30077,0,30095
30077,0,30105
30077,0,30129
30077,0,30167
30077,0,30218
30077,0,30318
30077,0,30436
30077,0,30470
30075,28190,30287;30044
30075,28792,30361;30213
30075,29206,30384;30313;30076;30007;30463;30124
30073,32616,30074
30072,235,
30071,30673,30302;30387;30416;30262
30065,27903,30134;30103;30373;30281;30428;30350;30174
30065,28479,30448;30242;30320
30065,27661,30152;30190
30064,29232,30278;30106
30062,31097,30040;30397
30061,0,30182
30061,0,30235
30059,27728,30199;30060
30059,32663,30372;30312
30058,28032,30422
30056,0,30042
30056,0,30271
30054,29905,30203;30033;30240;30344;30048;30055;30456
30054,32096,30125;30207;30138;30104
30053,0,30401
30050,49559,
30050,31587,30051;30443;30052
30045,32380,30046;30047;30351;30381
30045,31438,30132;30238;30173
30043,68,30393
30043,31418,
30040,32680,
30038,32173,30335;30269;30035;30039
30037,64,30332;30423;30438;30062;30444;30187;30392;30310;30191;30071;30408
30037,63,30452;30117;30197;30256;30295
30034,32088,30058
30029,31268,30267;30081;30430;30257;30184
30026,29193,30027;30028
30026,30321,
30024,29988,
30020,27700,30339;30336;30388;30390
30020,32011,30298;30092;30127;30168;30201;30021;30022
30018,31323,30097;30461;30347;30224;30275
30014,30428,30355;30015;30265;30451;30155
30013,32624,
30013,31608,
30010,30011,30012
30005,31112,
30004,30257,
29859,29908,29860;29861;29753;29764
29859,31565,
29857,28488,29678;29940;29858;29885
29855,30625,29856;29913
29852,29233,29713
29852,33148,29806
29852,228,29961
29850,30444,29996;29774;29979
29849,30302,29928
29848,33148,
29846,30401,29923;29941;29822;28501;29975
29840,27713,29967;29908;29949
29840,32365,29878
29833,28370,29834;29835
29833,30288,29836;29837;29796
29827,31575,29847;29828;29958
29827,30771,29831;29823;29789
29827,30675,29919
29827,32639,29830;29829;29873
29826,29282,
29824,30505,29825
29819,32704,29938;29897;29917;29814;29867
29817,28168,29907;29709
29817,28418,29859
29817,48989,29770;29797
29816,32593,29732
29816,48113,29983;29763
29815,29970,29910;29942;29780;29971
29814,0,29676
29814,31007,29817;29720;29886;29766
29814,0,29745
29814,0,29800
29814,0,29988
29814,0,30001
29813,29989,
29813,32598,
29812,32676,29706
29806,28186,29936;29904;29807;29808;29883
29806,29949,29998;29809;29810;29811;29881
29804,32117,29805;29778;29990;29714
29801,29233,29670
29800,27901,29980;29768;29684
29797,31565,29966;29722;29788;29915;29896;29798
29795,30288,29727;29951
29795,32082,
29794,31266,29790;29674;29911;29926;29703;29682;29952
29794,30316,29748;29734
29791,58,29921;29792;30002;29783;29697
29790,32676,29905;29924;29715
29787,226,
29787,30995,
29785,28045,
29785,31102,
29785,32369,30000
29782,31434,29999;29877;29690;29962;29945
29781,0,29846
29781,0,29931
29780,29923,
29779,48887,29899
29778,59,29820;29719
29774,27713,29978
29774,28013,29775;29776
29773,29233,29759;29895;29868
29772,27687,29784;29802;29839;29933
29770,31119,29976;29851;29746
29769,31573,
29769,31743,
29768,28418,
29767,32725,29791
29766,29662,29771;29737;29963;29973;29870;29750;29795;29833
29766,32618,29687
29766,30894,29742;29898
29765,32593,
29761,32365,29965;29694;29827;29959
29759,32630,29889;29688;29793;29884;29701;29760
29759,32117,
29756,29241,29757;29758;29826;29842;29944;29864
29754,33153,29925;29866
29750,32690,29937;29724;29888;29751
29750,31750,29844;29752;29887
29749,28407,29906;29930
29748,29906,29855;29929;29717;29953;29985
29747,48887,
29745,60,29841;29902;29880
29743,32689,
29743,32120,
29742,32066,29675;29974;29832
29741,224,29743;29813;29667;29955;29954
29741,32053,29779;29918;29747
29739,30984,29982;29762
29737,29285,29803;29818;29845;29821;29738
29736,27665,
29735,30917,29741;29995;29875;29669;29700;29794;29900;29730
29735,0,29686
29735,227,29787
29735,0,29767
29735,0,29850
29735,0,29916
29734,31578,29863;29702;29968
29733,29880,29729
29731,28411,29874;29683
29730,27896,29876;29804;29994
29730,0,29812
29726,0,29712
29726,0,29736
29726,0,29749
29726,0,29815
29726,0,29890
29726,0,29909
29726,0,29948
29726,0,29960
29726,0,29993
29725,31423,29891;29853;29986
29725,31418,
29723,29187,29964;29862;29689;29761;29848;29984
29721,29971,29739
29720,28484,
29720,32369,29857;29947
29717,28781,29673;29718
29717,33153,29668
29716,32711,29946;29765
29715,30896,29744;29728;29799
29714,29280,
29714,31985,
29713,29949,
29712,54,29824;29991;29914;29696
29712,27741,29769;29922;29992;29840
29709,27886,
29709,52,29711;29710;29939;29705;29777
29709,32620,
29706,30431,29708;29707;29755;29935;29901
29703,30649,29754;29699;29969;29934
29700,29938,29740;29893;29989;29698
29698,225,
29696,31743,
29693,179,
29693,180,
29690,32692,29692;29691;29950
29689,29994,
29687,31072,
29687,32082,
29686,32364,29679;29892;29772;29733
29684,32618,29977
29683,27925,29872
29683,29989,29957;29782
29682,27925,
29682,28430,
29682,32365,
29679,32566,29997;29843;29681;29680
29676,32694,29981;29725;29785;29943;29721;29849
29675,29231,
29670,29260,29695;29894;29672;29704;29927;29838;29671
29669,27748,29801;29920;29773;29871;29852;29903;29882
29667,32710,
29640,29251,29661;29644
29639,28472,
29637,31459,29611
29637,32706,29630
29636,32122,29646;29640;29643;29655;29648
29632,30410,29638;29649;29620;29665
29632,32391,
29630,29258,29645;29626;29647;29631;29656;29628;29618;29639;29651
29627,28366,29619
29627,28382,29663;29625;29637;29664
29626,31088,
29625,31459,29657
29625,51,29658
29621,31998,29616;29623;29632;29622
29619,31459,
29616,32032,29653;29617;29654;29634
29615,50,29662;29621;29650
29611,27672,
29611,32391,29635
29611,53,29624;29614;29641
29611,32032,29612;29613
29611,48865,
29611,31100,
29341,30666,28187;28192;28195;28161;28159
29341,257,
29151,31086,
29150,0,29005
29150,0,29007
29149,27650,
29149,28420,29179;29069
29145,31727,29201;29031;29190;29061
29142,32586,29123;29229;29126
29140,31064,29114;29094;29141
29139,31395,29255;29253;29200;29014;29158
29139,32586,29271
29136,32156,29044;29137;29138;29054;29156
29136,32141,29282;29247
29134,28392,
29131,27691,
29131,32095,29284;29237;29164
29130,44,29008;29178;29115;29220;28958;29244
29127,28370,
29127,28419,
29127,32578,29129;29223;29015;28977;29245;29159
29127,32106,29128;29216;29055
29126,32588,29270
29125,29273,
29124,0,29000
29124,0,29187
29123,31083,
29117,28393,29045;29136;29125;29231
29115,32001,28978;28996
29115,30649,
29115,32165,
29115,31557,
29115,223,29277
29113,29893,29189;29199;29006
29113,29155,29111;29038;29140
29113,31557,29283
29112,33157,29043;28964;28100;29121;29018
29111,30272,29238
29108,30648,28981;29110;29109;29272
29107,30617,29087;29222;29248;29032;29142
29107,29920,29235
29106,30893,
29106,32039,
29105,28366,
29105,0,28984
29105,0,29016
29105,32001,29254;29039
29104,32359,29268;29249;29095;29058;29172
29100,32588,29101;29089
29100,32650,29102;29221
29098,29932,28967;28104
29098,33157,29099
29098,31287,
29096,27922,29218;28101;29181;28148;28975;29037;29023;28968;29059
29096,32782,29232;28999;28991;29017;29170;29275
29092,32671,29068;29185;29208
29091,31988,
29090,29169,29033
29087,32651,29100
29083,29199,29085;29084;29116;29154;29246;28985
29083,31064,
29082,30402,28957
29082,29167,
29082,32061,
29082,32123,
29081,31267,28966;29219;28997;28102;29240;28988;29173
29078,32637,29080;29097;29210;29079
29069,32723,29070;29071;29135;29165;28990;29072
29069,49480,28998;29077;29076;29063;29073;29075;29074
29065,27743,
29065,31557,29001
29062,30915,29250;29227;29052
29062,29244,29191;29060;29279;29090
29062,30786,
29061,30447,29188;28987
29059,31327,29217;29212
29058,27678,
29056,27749,29057
29056,29264,28974;29260;29214
29056,32324,29215
29056,29868,29285;29167;29134;29239
29053,27650,28982;29265;28960;29194;29106
29052,28361,29103;29287;29234;29028
29052,31100,29160;29041;29209;29174;29256
29052,32000,29122
29050,32000,29026;29147;28995;29120
29050,30393,29166;29013
29050,30289,29051;29088
29047,30407,29048;29049
29047,32108,
29046,27743,29034;29092
29046,29975,29205;29139
29046,31406,29148;29078
29045,32702,
29045,29888,
29042,48,29162;29252;29184;29180;29062;29020;29198
29042,31612,29144;29113;29264;29036
29042,49490,29132;29228;29157
29039,30275,29086;29206;29067;29230
29036,29155,29251;29225
29034,31570,29035
29032,31600,29267;29029
29032,32573,29108
29029,28464,29266
29025,28771,29011;29149;29261
29025,29903,29224;29152;29019;28969;29053
29020,27723,29161;29012;29280;28959;29274;29021
29020,29664,29050
29020,49,29047;29193;29022;29257
29020,32359,
29020,32312,29183
29019,30275,28993;29163;28114;29064
29019,32726,29024
29017,29176,29263;28989
29016,33170,29195
29014,32623,
29009,29656,
29008,45,29117;29155;29056
29007,30332,29042;29233;29107;29197;29105
29006,30370,28994;28103;28961
29006,29169,29027;29066;29171;29226
29005,30761,29010;29046;29065
29001,29643,29177;29281;29276;29243;28986;29091
29001,30909,29203;29269;29151;29003;29002;29004;29273
29000,31449,29146;28979;29112;29192
28999,32701,29098;29241
28996,29868,29083
28991,31600,29186;28992;29081
28989,30613,28980
28984,31993,
28984,29911,
28982,214,28983
28979,32713,
28978,27749,29009
28978,29643,29131;29082
28975,31005,
28975,47,28976;29104
28974,32141,29213
28974,30326,
28969,46,29182;29133;29093;29153;28971;28970
28969,31744,29119;28973;28972
28968,33179,
28961,220,
28960,30667,29143
28960,32627,29040
28960,32626,29242
28958,29252,29211;29169;29168;29259;29258;29127
28795,29929,
28793,30436,49757;28771;28787;28773;28788;28789;28791;28180
28791,219,
28790,32598,
28789,28194,28775;28790;28792;28779;28780;28782
28779,218,28784;28785;28778
28779,217,
28775,49451,28786;28772;28777;28776;28794
28773,40,28795;28781;28783
28727,123,44
28682,31341,28678;28687;28686;28684
28678,27892,32421;28688;28683;28156
28678,31316,32521;28679;32500;28677;28676;28675;32436;28685;28681;28680
28630,32351,
28612,256,
28566,148,
28501,29971,29756;29932
28492,120,
28492,121,
28492,122,
28492,31091,
28350,27885,28283;28266;28433;28420;28377
28349,32030,28356
28349,210,
28347,32111,28218;28413;28316;28452
28346,31294,48113;28235;28430
28346,29175,28280;28460;28349;28332
28343,30367,28489;28341;28431;28344
28335,27731,28339;28429;28399;28480;28376
28335,30980,28374;28336;28337;28338;28340;28317
28333,30281,28375;28253;28319;28468
28333,32112,28304;28445;28327
28332,31408,
28330,28420,
28328,27887,28425
28328,29275,28289;28301
28327,38,28262
28327,29188,28410
28327,28422,
28325,29658,28326
28325,31104,
28320,29259,28321;28323;28322;28234;28325;28324;28354;28403;28392
28318,0,28365
28318,0,28479
28316,28070,
28311,32714,28291;28391;28442;28353;28279;28394
28310,31987,
28309,30993,28412;28303
28307,32393,28233;28297;28448;28411
28305,29947,28306;28221;28314;28464;28226;28362
28304,28422,28406;28232;28298;28241
28302,32413,28441
28300,27681,28302
28299,28445,
28298,27882,
28297,33180,28254;28219
28294,30628,28255;28252;28355;28490;28247;28421
28291,28026,28257
28289,30993,28372;28371;28467;28211
28289,28445,28487
28283,32512,28285;28284;28286;28435;28256;28395
28283,32115,
28282,31617,28478;28477;28476;28379;28224
28282,30781,28474;28260;28439
28282,32321,28428;28434
28280,32340,
28279,27692,28440
28279,27694,28343;28485;28483
28279,28404,
28277,31452,28432;28278;28213
28276,31391,28415;28398;28438
28273,30672,28459;28275;28274
28272,32316,28473;28299;28313;28422
28270,28434,28488;28400;28454
28270,32386,28363
28268,32607,
28268,31306,
28266,33146,28287;28427;28288;28267;28296
28265,28456,28268;28463;28418;28273;28334
28263,30891,
28261,27694,28264
28260,32718,
28257,32673,28259
28250,42,28367;28450;28419;28453
28250,32113,28414;28335
28248,28191,28457;28329;28229
28248,32393,28462;28209;28212
28244,27649,
28243,37,28120
28243,32080,28270;28250;28366;28214
28243,0,28475
28242,32497,
28236,30406,28238;28239;28237;28472;28281;28352;28417;28240
28235,31576,28277
28235,28358,
28235,32030,
28235,29947,28271
28233,28071,
28233,30444,
28233,28360,
28232,32361,28249;28369;28315;28331;28449;28470
28231,0,28248
28231,0,28307
28230,31325,28358;28402;28222;28484;28396
28229,28379,28305;28378
28228,31278,28311;28382;28364;28243;28455
28228,30439,28444;28242;28423
28228,0,28346
28228,0,28348
28228,0,28380
28226,29267,28466;28227
28225,267,28404;28269;28261;28330
28225,32405,28458;28373;28465;28437
28224,32718,28405;28383
28224,42,28370
28222,32115,28223;28461
28220,32405,28407;28416;28469
28216,29191,28217;28443;28390;28384;28446;28345;28312
28215,31436,28426;28447;28368;28328;28451;28486;28347;28333;28409;28272;28225
28215,0,28359
28215,0,28360
28214,29180,28320;28236;28251;28397;28381;28244;28393;28436;28361
28214,49437,28216;28294
28214,29650,28295
28209,31996,28293;28309;28276
28207,30938,28170;28189;28194;28199
28207,29956,
28203,39,
28202,32615,28200;28162;28196;28181
28198,31292,28203;28172;28207;28197
28198,31457,
28197,29956,28185;28206;28166;28167
28189,28788,28193;28208
28189,49757,
28188,29936,
28184,162,28177;28198;28164;28165
28181,31754,28171;28201;28176;28182
28181,33169,
28180,206,
28180,207,
28174,32691,
28172,29867,28202;28168;28174;28205;28160
28167,204,
28167,205,
28167,0,28190
28166,28377,28186
28165,163,
28162,32591,28175;28163;28183
28160,30257,28169;28204;29341;28178
28148,33179,
28120,203,
28120,32041,
28112,201,49590
28103,33174,
28101,200,
28095,29898,
28085,28780,
28017,32077,27978
28017,32657,28027;28041
28017,32046,
28017,0,28049
28015,32675,27995;28048;28060;28047;27987
28015,32068,
28015,197,
28014,30911,27951
28012,30918,28038;28022
28009,35,
28008,30263,
28005,32595,
28004,32540,28070
28002,32575,28005
28000,27910,28039;28001
28000,30923,28054;28055
27995,31347,28071;27997;27996;28066;27998;27985;28016;28057;28072
27995,28405,
27992,30297,27976;28011;28026;28013;27942
27987,33155,28028;27955;27991;27990
27987,32574,
27987,32306,
27987,30766,27989;27988
27984,32046,28052;28036;27980;28030;27961;27945;28061;27939
27984,30887,27960
27981,32610,
27981,30804,27982
27981,36,27983
27980,27655,28067;28062;28006;27937
27979,30887,
27979,30394,
27978,27880,
27978,195,
27977,0,27941
27977,0,27964
27977,0,27984
27977,0,28002
27977,0,28004
27977,0,28009
27977,0,28017
27977,0,28031
27976,32595,28029;27940
27976,29996,28008;27943
27976,28440,27966
27976,32084,28032;28035
27972,30379,28037;27965;28044;27973;28043;27974;28021;27975
27968,32070,28053;27971;27986;28058;28042
27968,32712,27969;27970
27968,32315,28065
27964,27718,27992;28014;28034;28059
27962,27920,
27962,32499,1;27979;28024;28019;27956
27962,29943,28069;28064
27962,31358,28000
27959,31759,27981
27959,32574,
27956,30307,27993;28068;27958;27957
27956,32315,
27951,27666,28010;28003;28046;27954;27953
27951,27873,27944;28018;28007;27952
27951,31992,27967;28020
27945,27689,
27945,32022,27946;28033;27947;28040
27945,31759,27948;27949;27994
27941,27918,27934;28015;27962;28051;28045;27959;28023
27939,32698,27972
27937,27908,27999;27938
27934,32356,27936
27934,32084,28012;27968;28056
27934,32348,27935
27864,32538,27815;27875;27807
27861,0,27788
27861,0,27801
27861,0,27880
27861,0,27930
27860,31613,
27860,28774,
27858,27926,27859
27855,32135,27856;27772;27844
27855,32712,27783;27857
27854,30942,27812;27860;27927
27853,27670,
27847,30440,27806
27847,32518,27848
27846,28401,27770;27879
27846,0,27854
27842,27651,
27842,28457,27813;27890;27773
27839,27669,27841;27840;27912;27778;27898
27838,32571,27805
27838,0,27896
27838,0,27901
27836,27894,27837;27870
27836,32514,
27835,30794,
27834,32098,27754;27869
27834,32516,27825;27894;27810;27761;27785
27830,32074,27917;27779;27845
27830,31340,27831;27832;27833
27828,29960,27753;27792
27828,32,27755;27804;27871;27884
27825,31280,27858;27883;27787;27923
27823,27663,27824;27866
27823,32515,27916;27784
27820,32525,27791;27821;27881;27882;27865
27819,27883,27757
27819,30799,27768
27815,27883,27891;27874;27817;27816;27818
27813,32594,27932;27776;27790
27813,28454,27814;27827;27911
27813,27739,27909
27812,32043,
27808,31087,27795;27900
27808,29895,27855
27808,32635,
27807,34,27926;27835
27805,32051,27808;27925;27886;27907
27804,33,27820
27803,27682,27752;27877;27928;27758;27931;27851;27751
27801,31,27786
27801,31377,
27798,30983,27799;27849;27905
27795,30,27796;27756
27794,29993,27888;27842;27872;27914;27864;27887;27767
27794,32541,27793;27850
27788,28027,27892;27765;27803
27787,29186,
27786,31326,27769;27797;27862;27811;27789;27764;27906
27785,29892,27863
27785,32537,27919
27780,30921,27613;27782;27781;27669
27776,27701,27929;27777
27773,27732,27798;27873;27852
27773,30440,27771;27775;27774;27822
27773,31339,
27770,32534,
27767,193,27830;27819
27767,32003,27847
27767,27894,
27767,31573,27826
27765,28375,27921
27765,28684,27908;27766
27765,32518,27889;27893;27895;27800
27763,31296,
27761,27664,27843;27913;27853;27868
27761,31573,27876;27759;27760;27823;27687;27902
27761,28396,
27755,31549,27915
27753,31546,27910;27904
27753,31549,
27750,0,27763
27750,0,27836
27750,0,27885
27642,31584,27567;27618;27586
27642,31101,27588
27642,28391,27596;27672;27731
27641,28465,27693;27780;27558
27640,32734,
27640,32724,
27637,27673,27627;27675;27658;27744;27746
27635,30788,27637;27633
27631,28036,27542;27682;27698
27631,27689,27677;27676;27673;27747
27629,31607,27583;27621;27569;27619;27717
27625,30002,27645;27726;27652;27735
27622,31399,27739;27738;27694;27642;27643;27704;27611;27623;27555;27650
27619,31281,27625;27666
27617,32332,27577;27608;27740;27686;27584
27614,31004,27663;27615;27727;27742;27592;27636
27611,29277,27612;27644;27737;27688;27691
27611,29224,27638
27611,27657,
27608,27680,27609;27610
27604,32383,27607
27603,31386,27631;27710;27674;27591
27601,29897,27709;27708;27561;27736;27689;27640;27617
27600,31554,
27599,32004,27692;27749;27648
27599,27950,
27596,33163,27597;27624;27745;27620;27632;27616
27596,29277,27685
27595,32643,
27594,32072,27654;27683
27594,29178,27723;27720;27716;27732
27593,49427,27566
27593,30416,27585
27593,27875,27604;27719
27591,27702,
27588,30780,27576;27695;27671;27589;27590
27588,30997,27679
27587,176,27599;27629;27594;27622;27653;27574
27586,33155,27568;27649
27586,27700,27678;27595
27584,27656,27647;27711;27626;27670;27667;27699
27583,31281,27712
27577,29179,27578;27579;27582;27659;27580;27581
27575,27709,27641;27635;27651;27543
27575,33160,
27575,28486,27743;27593;27697
27574,28463,27545;27702;27713
27573,32720,27705;27572;27665
27572,27708,27564
27572,28049,
27572,31299,
27564,30294,27565;27690;27570;27715
27562,28451,27563
27561,32364,
27561,27665,
27558,27698,27721;27560;27725;27639;27554;27729;27559;27680
27558,29892,
27555,32034,27546;27598;27706;27700;27571;27606;27557
27555,29224,
27553,30366,
27546,30328,27547;27549;27550;27696
27546,30615,27548;27551;27734;27733
27546,32083,27552
27546,30294,
27545,30660,27660;27701;27602
27545,32023,27728
27545,27657,
27545,28483,
27543,28030,27656;27655;27703;27664
27543,27736,27722;27544;27614;27657
27541,189,27661;27553;27748;27603
269,29876,
268,32621,
266,0,32229
266,0,32412
265,0,31037
265,0,31041
264,0,30951
264,0,30961
264,0,30964
264,0,30973
264,0,31003
263,0,30726
263,0,30761
262,0,30486
262,0,30499
261,0,29735
261,0,29781
261,0,29819
260,0,29030
260,0,29150
259,0,28230
259,0,28282
259,0,28350
259,0,28386
255,31808,
254,31747,49428
251,31319,
250,31299,
249,31112,
248,31065,
247,30932,
246,30927,
241,30337,
240,30318,
239,30317,
238,30282,
238,31114,
233,29990,
232,29926,
231,29907,
230,29870,
229,29874,
222,29198,
215,216,28482
213,28423,
212,28383,
211,28413,
209,28199,
208,28199,
198,28061,
196,31358,
194,27875,
192,27683,
191,0,27575
191,0,27601
191,0,27662
190,27648,
188,0,30829
188,0,30848
188,0,30886
188,0,30900
188,0,30914
187,0,32157
187,0,32175
187,0,118
186,0,31848
186,0,31935
186,0,31940
186,0,31963
185,0,31817
185,0,31821
185,0,31854
185,0,31901
185,0,31903
185,0,31972
184,0,29096
184,0,29124
184,0,29145
183,0,27750
183,0,27794
183,0,27834
183,0,27828
183,0,27838
183,0,27846
183,0,27861
182,0,28215
182,0,28228
182,0,28231
182,0,28265
182,0,28292
182,0,28310
182,0,28318
181,0,31489
181,0,31497
181,0,31517
181,0,31523
181,0,31538
181,0,31540
178,0,29693
178,0,29716
178,0,29723
178,0,29726
178,0,29731
178,0,29816
177,0,27541
177,0,27562
177,0,27573
177,0,27587
177,0,27605
175,28787,
173,174,49750
172,0,49719
171,0,49712
169,32101,49636
168,0,49464
167,0,48945
166,0,48911
165,0,48887
164,0,48733
160,33187,
159,33181,
155,32713,48829;48865
147,32528,
146,32522,48499
145,32511,
141,0,140
134,32398,
133,32334,
132,32320,
126,125,124
118,32126,
117,31999,
116,31990,
114,32092,
109,32016,
101,31384,
100,31378,
99,31335,49451;48886
90,31579,
89,31567,
86,0,31636
84,31006,
83,31006,
82,27722,
70,30470,
61,29902,
57,29991,
56,29991,
55,29914,
43,28450,
28,29,48481
25,26,48307
24,0,31446
22,23,30903
21,0,30776
18,19,30735
17,31726,
15,0,30548
15,0,30552
15,0,30561
13,14,30524
10,30759,
9,0,33068
9,0,33081
5,6,
4,0,29175
3,32597,28188
2,30997,27630;27628;27724;27730;27634;27600
0,27664,27839
0,199,28094
0,30260,30261
0,31733,31734
0,32549,32431
